,dt_iso,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_description
696,2022-01-30 00:00:00,10.91,9.75,7.01,11.21,1030,65,2.56,0,sky is clear
697,2022-01-30 01:00:00,9.16,7.65,8.72,10.57,1030,63,2.76,0,sky is clear
698,2022-01-30 02:00:00,9.04,7.41,7.01,9.54,1030,63,2.91,0,sky is clear
699,2022-01-30 03:00:00,8.49,6.72,5.9,9.54,1029,63,2.97,0,sky is clear
700,2022-01-30 04:00:00,8.98,7.28,8.72,9.54,1029,63,3.01,0,sky is clear
701,2022-01-30 05:00:00,9.14,7.46,7.88,9.72,1029,64,3.03,0,sky is clear
702,2022-01-30 06:00:00,7.26,5.16,5.34,8.9,1029,67,3.1,0,sky is clear
703,2022-01-30 07:00:00,7.93,5.93,6.21,8.9,1029,68,3.15,0,sky is clear
704,2022-01-30 08:00:00,8.63,6.75,8.43,9.45,1029,69,3.2,0,sky is clear
705,2022-01-30 09:00:00,9.63,7.78,8.44,10.01,1029,64,3.52,0,sky is clear
706,2022-01-30 10:00:00,12.03,10.8,10.66,12.72,1030,58,3.29,0,sky is clear
707,2022-01-30 11:00:00,14.97,13.88,13.43,15.72,1030,52,2.34,0,sky is clear
708,2022-01-30 12:00:00,17.89,16.47,15.01,17.93,1029,28,1.79,0,sky is clear
709,2022-01-30 13:00:00,19.33,18.02,16.68,19.59,1029,27,1.63,0,sky is clear
710,2022-01-30 14:00:00,19.94,18.56,17.23,20.15,1028,22,1.28,3,sky is clear
711,2022-01-30 15:00:00,18.94,17.57,17.72,19.04,1027,26,0.78,1,sky is clear
712,2022-01-30 16:00:00,18.45,17.13,17.88,18.48,1027,30,0.38,0,sky is clear
713,2022-01-30 17:00:00,16.81,15.38,16.22,17.01,1027,32,1.45,3,sky is clear
714,2022-01-30 18:00:00,12.81,11.66,12.72,15.11,1027,58,1.91,4,sky is clear
715,2022-01-30 19:00:00,11.79,10.59,9.72,14.0,1027,60,1.95,4,sky is clear
716,2022-01-30 20:00:00,10.22,9.2,7.72,14.0,1028,73,2.25,6,sky is clear
717,2022-01-30 21:00:00,9.06,7.68,6.72,12.33,1028,76,2.54,0,sky is clear
718,2022-01-30 22:00:00,7.56,6.3,4.72,11.12,1029,75,2.05,0,sky is clear
719,2022-01-30 23:00:00,6.99,5.68,5.72,9.54,1029,78,2.01,0,sky is clear
720,2022-01-31 00:00:00,5.96,4.69,4.72,8.44,1029,79,1.8,0,sky is clear
721,2022-01-31 01:00:00,5.54,4.52,4.72,7.32,1029,82,1.53,0,sky is clear
722,2022-01-31 02:00:00,6.05,5.31,5.72,7.79,1029,82,1.37,0,sky is clear
723,2022-01-31 03:00:00,3.83,2.59,2.72,6.21,1029,84,1.52,0,sky is clear
724,2022-01-31 04:00:00,3.65,2.21,2.72,5.66,1029,88,1.65,0,sky is clear
725,2022-01-31 05:00:00,1.8,-0.04,0.82,5.1,1029,87,1.74,0,sky is clear
726,2022-01-31 06:00:00,1.35,-0.6,0.46,5.72,1029,87,1.77,0,sky is clear
727,2022-01-31 07:00:00,0.99,-0.97,0.12,4.72,1029,87,1.74,0,sky is clear
728,2022-01-31 08:00:00,0.32,-2.19,-0.59,1.33,1030,91,2.09,32,scattered clouds
729,2022-01-31 09:00:00,3.67,1.12,2.47,6.78,1031,81,2.74,0,sky is clear
730,2022-01-31 10:00:00,13.48,11.95,9.72,13.48,1031,41,1.83,0,sky is clear
731,2022-01-31 11:00:00,15.7,14.34,11.72,15.7,1031,39,1.23,0,sky is clear
732,2022-01-31 12:00:00,15.55,14.28,11.78,15.7,1031,43,1.08,0,sky is clear
733,2022-01-31 13:00:00,16.7,15.44,14.72,16.82,1030,39,1.14,0,sky is clear
734,2022-01-31 14:00:00,17.36,16.12,15.9,17.37,1029,37,0.77,0,sky is clear
735,2022-01-31 15:00:00,17.35,16.13,16.12,17.37,1029,38,0.86,0,sky is clear
736,2022-01-31 16:00:00,16.81,15.51,15.67,16.82,1029,37,1.36,0,sky is clear
737,2022-01-31 17:00:00,16.6,15.33,12.72,16.82,1029,39,2.02,0,sky is clear
738,2022-01-31 18:00:00,11.77,10.52,11.72,12.89,1029,58,2.4,0,sky is clear
739,2022-01-31 19:00:00,8.86,6.99,8.72,12.79,1030,68,3.26,0,sky is clear
740,2022-01-31 20:00:00,7.76,6.0,6.72,12.33,1030,69,2.73,0,sky is clear
741,2022-01-31 21:00:00,7.56,5.8,6.72,11.22,1030,68,2.68,0,sky is clear
742,2022-01-31 22:00:00,6.54,4.62,5.72,10.11,1031,68,2.63,0,sky is clear
743,2022-01-31 23:00:00,6.54,4.23,5.72,10.11,1031,69,3.19,0,sky is clear
744,2022-02-01 00:00:00,8.99,7.07,8.68,9.31,1032,69,3.4,0,sky is clear
745,2022-02-01 01:00:00,8.57,6.56,7.3,9.33,1032,70,3.39,0,sky is clear
746,2022-02-01 02:00:00,7.87,5.88,6.67,8.66,1032,72,3.12,0,sky is clear
747,2022-02-01 03:00:00,7.18,5.13,5.72,7.96,1031,75,2.99,0,sky is clear
748,2022-02-01 04:00:00,7.25,5.2,6.09,7.96,1032,74,3.02,0,sky is clear
749,2022-02-01 05:00:00,6.6,4.52,5.48,7.72,1032,75,2.87,0,sky is clear
750,2022-02-01 06:00:00,6.85,4.92,5.76,9.72,1032,75,2.73,0,sky is clear
751,2022-02-01 07:00:00,9.79,8.44,5.34,10.11,1032,74,2.7,0,sky is clear
752,2022-02-01 08:00:00,9.14,7.51,4.79,10.72,1033,59,2.95,0,sky is clear
753,2022-02-01 09:00:00,10.24,8.81,6.45,11.78,1033,57,3.58,0,sky is clear
754,2022-02-01 10:00:00,11.84,10.36,11.82,12.72,1033,49,2.94,0,sky is clear
755,2022-02-01 11:00:00,14.03,12.61,13.72,14.04,1033,43,2.5,0,sky is clear
756,2022-02-01 12:00:00,15.18,13.88,13.68,15.72,1033,43,2.53,0,sky is clear
757,2022-02-01 13:00:00,15.79,14.52,15.34,17.72,1032,42,2.66,0,sky is clear
758,2022-02-01 14:00:00,16.39,15.18,16.26,18.72,1031,42,2.81,0,sky is clear
759,2022-02-01 15:00:00,17.44,16.26,17.01,18.72,1030,39,2.7,0,sky is clear
760,2022-02-01 16:00:00,17.44,16.28,17.01,18.72,1029,40,2.33,0,sky is clear
761,2022-02-01 17:00:00,18.46,17.98,15.9,18.72,1029,62,2.05,0,sky is clear
762,2022-02-01 18:00:00,14.28,13.28,13.27,16.72,1029,58,3.19,0,sky is clear
763,2022-02-01 19:00:00,14.9,14.09,13.12,15.67,1029,63,2.69,0,sky is clear
764,2022-02-01 20:00:00,12.52,11.6,11.45,13.15,1029,68,2.92,0,sky is clear
765,2022-02-01 21:00:00,11.33,10.37,10.34,11.85,1029,71,3.11,0,sky is clear
766,2022-02-01 22:00:00,11.48,10.22,10.02,15.72,1028,59,3.53,0,sky is clear
767,2022-02-01 23:00:00,11.46,10.25,10.23,15.72,1029,61,3.48,0,sky is clear
768,2022-02-02 00:00:00,10.95,9.8,10.07,14.72,1029,65,2.79,0,sky is clear
769,2022-02-02 01:00:00,9.5,8.37,9.06,14.72,1029,73,2.3,0,sky is clear
770,2022-02-02 02:00:00,8.86,7.38,8.09,14.72,1029,75,2.64,0,sky is clear
771,2022-02-02 03:00:00,8.48,6.67,7.63,13.72,1029,75,3.03,0,sky is clear
772,2022-02-02 04:00:00,8.48,6.51,7.63,13.72,1028,76,3.29,0,sky is clear
773,2022-02-02 05:00:00,8.41,6.36,7.49,13.72,1028,75,3.4,0,sky is clear
774,2022-02-02 06:00:00,8.25,6.17,7.4,12.72,1028,76,3.4,0,sky is clear
775,2022-02-02 07:00:00,8.21,6.2,7.39,11.72,1028,78,3.26,0,sky is clear
776,2022-02-02 08:00:00,11.58,10.83,11.12,12.01,1028,78,3.11,0,sky is clear
777,2022-02-02 09:00:00,12.71,11.99,12.23,12.89,1028,75,3.56,0,sky is clear
778,2022-02-02 10:00:00,14.48,13.73,13.34,15.9,1028,67,2.99,0,sky is clear
779,2022-02-02 11:00:00,17.31,16.35,15.01,18.12,1028,48,2.55,0,sky is clear
780,2022-02-02 12:00:00,18.99,18.12,16.68,20.34,1027,45,2.42,0,sky is clear
781,2022-02-02 13:00:00,19.58,18.79,18.34,22.01,1026,46,2.17,0,sky is clear
782,2022-02-02 14:00:00,19.5,18.65,17.72,21.45,1025,44,1.99,0,sky is clear
783,2022-02-02 15:00:00,19.39,18.56,15.72,20.34,1025,45,2.0,0,sky is clear
784,2022-02-02 16:00:00,19.34,18.53,16.22,19.79,1024,46,2.09,2,sky is clear
785,2022-02-02 17:00:00,16.23,15.45,14.72,16.77,1025,59,2.3,58,broken clouds
786,2022-02-02 18:00:00,14.54,13.67,12.72,14.59,1025,62,2.43,60,broken clouds
787,2022-02-02 19:00:00,13.5,12.52,13.34,14.0,1025,62,0.45,99,overcast clouds
788,2022-02-02 20:00:00,12.96,12.01,12.57,14.0,1025,65,0.67,100,overcast clouds
789,2022-02-02 21:00:00,12.94,11.86,12.01,13.44,1025,60,0.75,99,overcast clouds
790,2022-02-02 22:00:00,12.34,11.17,10.9,12.37,1026,59,1.61,99,overcast clouds
791,2022-02-02 23:00:00,10.39,9.65,9.72,11.21,1025,83,1.87,94,overcast clouds
792,2022-02-03 00:00:00,10.45,9.77,8.68,10.72,1025,85,1.71,86,overcast clouds
793,2022-02-03 01:00:00,8.3,7.56,7.72,9.54,1024,87,1.64,93,overcast clouds
794,2022-02-03 02:00:00,8.81,8.34,8.34,8.99,1024,88,1.46,98,overcast clouds
795,2022-02-03 03:00:00,11.01,9.79,7.01,11.26,1024,62,1.58,94,overcast clouds
796,2022-02-03 04:00:00,7.77,7.15,7.72,8.9,1024,89,1.46,99,overcast clouds
797,2022-02-03 05:00:00,10.01,8.89,6.45,10.15,1023,70,1.36,100,overcast clouds
798,2022-02-03 06:00:00,8.1,7.52,6.68,8.72,1023,89,1.47,94,overcast clouds
799,2022-02-03 07:00:00,10.58,9.5,6.77,10.7,1023,69,1.41,99,overcast clouds
800,2022-02-03 08:00:00,10.06,8.92,6.72,10.15,1024,69,1.46,100,overcast clouds
801,2022-02-03 09:00:00,10.08,8.97,7.23,10.15,1024,70,1.1,100,overcast clouds
802,2022-02-03 10:00:00,11.22,10.25,8.44,11.26,1025,71,0.97,100,overcast clouds
803,2022-02-03 11:00:00,12.87,11.94,10.66,12.93,1025,66,1.41,100,overcast clouds
804,2022-02-03 12:00:00,14.52,13.8,13.68,14.59,1024,68,1.77,96,overcast clouds
805,2022-02-03 13:00:00,14.6,13.92,13.9,15.11,1024,69,2.22,99,overcast clouds
806,2022-02-03 14:00:00,15.11,14.53,13.34,16.77,1024,71,2.21,100,overcast clouds
807,2022-02-03 15:00:00,15.1,14.49,13.34,16.21,1023,70,2.08,97,overcast clouds
808,2022-02-03 16:00:00,14.57,13.94,13.34,15.66,1023,71,2.18,98,overcast clouds
809,2022-02-03 17:00:00,14.0,13.44,12.72,15.1,1023,76,1.66,100,overcast clouds
810,2022-02-03 18:00:00,12.89,12.3,11.68,13.99,1024,79,2.07,98,overcast clouds
811,2022-02-03 19:00:00,11.8,11.25,10.72,12.88,1024,85,1.37,95,overcast clouds
812,2022-02-03 20:00:00,11.25,10.75,10.57,11.78,1024,89,0.34,96,overcast clouds
813,2022-02-03 21:00:00,10.75,10.23,10.57,11.72,1024,90,0.48,89,overcast clouds
814,2022-02-03 22:00:00,10.75,10.28,10.01,11.72,1024,92,0.5,100,overcast clouds
815,2022-02-03 23:00:00,10.7,10.23,10.66,10.9,1024,92,0.44,99,overcast clouds
816,2022-02-04 00:00:00,10.7,10.23,10.66,10.9,1024,92,1.38,96,overcast clouds
817,2022-02-04 01:00:00,10.68,10.18,9.45,10.72,1024,91,1.23,97,overcast clouds
818,2022-02-04 02:00:00,10.66,10.18,9.45,10.72,1024,92,1.47,99,overcast clouds
819,2022-02-04 03:00:00,10.66,10.18,9.54,10.72,1024,92,1.71,100,overcast clouds
820,2022-02-04 04:00:00,10.66,10.18,9.45,10.72,1024,92,1.72,100,overcast clouds
821,2022-02-04 05:00:00,10.66,10.18,9.45,10.72,1024,92,1.48,100,overcast clouds
822,2022-02-04 06:00:00,10.6,10.12,8.99,10.7,1024,92,1.22,99,overcast clouds
823,2022-02-04 07:00:00,10.64,10.16,8.99,10.72,1024,92,1.03,100,overcast clouds
824,2022-02-04 08:00:00,10.64,10.16,8.99,10.72,1025,92,0.85,100,overcast clouds
825,2022-02-04 09:00:00,10.7,10.25,10.01,10.72,1025,93,1.0,100,overcast clouds
826,2022-02-04 10:00:00,11.24,10.85,10.1,11.72,1026,93,0.61,100,overcast clouds
827,2022-02-04 11:00:00,11.25,10.86,10.72,12.33,1026,93,0.23,100,overcast clouds
828,2022-02-04 12:00:00,11.37,10.96,11.26,13.12,1026,92,1.35,100,overcast clouds
829,2022-02-04 13:00:00,11.86,11.4,11.77,13.68,1025,88,2.23,100,overcast clouds
830,2022-02-04 14:00:00,12.92,12.38,12.23,12.93,1024,81,2.68,100,overcast clouds
831,2022-02-04 15:00:00,12.92,12.36,12.23,13.68,1024,80,3.28,100,overcast clouds
832,2022-02-04 16:00:00,12.41,11.82,12.37,13.12,1024,81,3.14,100,overcast clouds
833,2022-02-04 17:00:00,12.35,11.76,11.72,12.88,1025,81,2.62,99,overcast clouds
834,2022-02-04 18:00:00,11.78,11.15,10.72,12.57,1025,82,1.94,100,overcast clouds
835,2022-02-04 19:00:00,11.75,11.17,10.72,11.82,1026,84,1.9,100,overcast clouds
836,2022-02-04 20:00:00,10.7,10.07,10.66,11.45,1026,86,1.97,100,overcast clouds
837,2022-02-04 21:00:00,10.64,10.08,9.72,11.45,1026,89,1.91,98,overcast clouds
838,2022-02-04 22:00:00,10.13,9.55,9.54,10.34,1026,90,1.8,46,scattered clouds
839,2022-02-04 23:00:00,8.99,8.17,7.72,10.11,1026,91,1.83,37,scattered clouds
840,2022-02-05 00:00:00,9.02,7.93,8.43,10.11,1026,92,2.14,56,broken clouds
841,2022-02-05 01:00:00,8.92,7.96,6.72,10.34,1026,91,1.97,14,few clouds
842,2022-02-05 02:00:00,8.9,8.23,6.72,9.79,1027,89,1.66,11,few clouds
843,2022-02-05 03:00:00,8.36,7.46,6.72,9.79,1027,90,1.81,18,few clouds
844,2022-02-05 04:00:00,8.3,7.22,5.72,9.79,1027,91,1.99,34,scattered clouds
845,2022-02-05 05:00:00,8.85,7.83,6.21,9.79,1027,85,2.03,34,scattered clouds
846,2022-02-05 06:00:00,8.79,7.76,5.66,9.79,1027,81,2.03,34,scattered clouds
847,2022-02-05 07:00:00,8.88,7.89,5.72,9.23,1027,81,2.0,19,few clouds
848,2022-02-05 08:00:00,8.83,7.74,4.72,9.23,1027,81,2.11,11,few clouds
849,2022-02-05 09:00:00,10.54,9.63,7.72,10.7,1028,76,2.73,8,sky is clear
850,2022-02-05 10:00:00,11.7,10.88,9.72,11.82,1028,75,2.73,12,few clouds
851,2022-02-05 11:00:00,13.3,12.41,10.34,13.48,1028,66,2.27,8,sky is clear
852,2022-02-05 12:00:00,14.51,13.61,12.01,14.59,1027,61,1.75,15,few clouds
853,2022-02-05 13:00:00,15.14,14.15,14.55,15.66,1027,55,1.46,33,scattered clouds
854,2022-02-05 14:00:00,16.16,15.16,14.72,16.26,1027,51,1.35,52,broken clouds
855,2022-02-05 15:00:00,16.17,15.15,14.72,16.26,1026,50,1.54,62,broken clouds
856,2022-02-05 16:00:00,15.64,14.77,14.55,15.7,1026,58,2.17,32,scattered clouds
857,2022-02-05 17:00:00,15.57,14.7,13.68,15.7,1026,58,2.43,2,sky is clear
858,2022-02-05 18:00:00,12.47,11.39,11.72,13.99,1027,62,2.31,0,sky is clear
859,2022-02-05 19:00:00,11.65,10.59,10.72,12.88,1027,66,2.42,0,sky is clear
860,2022-02-05 20:00:00,10.11,9.13,8.72,12.33,1028,75,2.62,0,sky is clear
861,2022-02-05 21:00:00,9.84,8.55,8.68,11.78,1028,77,2.62,0,sky is clear
862,2022-02-05 22:00:00,8.58,7.25,6.72,11.78,1028,79,2.36,0,sky is clear
863,2022-02-05 23:00:00,9.22,8.14,7.01,10.11,1029,80,2.18,0,sky is clear
864,2022-02-06 00:00:00,9.21,8.14,6.45,9.72,1029,82,2.16,0,sky is clear
865,2022-02-06 01:00:00,9.01,7.9,6.45,9.72,1029,84,2.17,0,sky is clear
866,2022-02-06 02:00:00,7.7,6.27,6.45,9.45,1029,86,2.28,0,sky is clear
867,2022-02-06 03:00:00,9.2,8.01,6.45,9.72,1029,86,2.31,0,sky is clear
868,2022-02-06 04:00:00,8.59,7.37,6.45,8.72,1029,86,2.22,0,sky is clear
869,2022-02-06 05:00:00,8.38,7.17,6.45,8.48,1029,60,2.16,1,sky is clear
870,2022-02-06 06:00:00,6.07,4.52,4.72,7.88,1030,87,2.1,26,scattered clouds
871,2022-02-06 07:00:00,7.81,6.53,5.72,7.93,1030,58,2.13,49,scattered clouds
872,2022-02-06 08:00:00,7.35,5.99,6.45,7.37,1030,59,2.13,66,broken clouds
873,2022-02-06 09:00:00,8.91,7.41,6.45,9.04,1031,53,2.67,88,overcast clouds
874,2022-02-06 10:00:00,10.65,9.08,8.43,10.7,1031,50,2.45,36,scattered clouds
875,2022-02-06 11:00:00,12.32,10.83,10.1,12.37,1031,47,2.14,97,overcast clouds
876,2022-02-06 12:00:00,14.0,12.66,11.77,14.04,1031,46,1.4,85,overcast clouds
877,2022-02-06 13:00:00,15.09,13.78,13.43,15.15,1031,43,1.34,51,broken clouds
878,2022-02-06 14:00:00,16.15,14.89,12.72,16.26,1030,41,1.28,16,few clouds
879,2022-02-06 15:00:00,16.71,15.48,13.72,16.82,1029,40,0.85,80,broken clouds
880,2022-02-06 16:00:00,16.18,15.03,13.72,16.26,1029,45,1.65,50,scattered clouds
881,2022-02-06 17:00:00,15.08,13.98,12.72,15.57,1029,51,1.87,32,scattered clouds
882,2022-02-06 18:00:00,12.45,11.34,11.72,13.99,1030,61,2.36,15,few clouds
883,2022-02-06 19:00:00,10.75,9.66,9.72,12.32,1030,68,2.4,46,scattered clouds
884,2022-02-06 20:00:00,8.64,7.41,6.72,11.21,1030,78,2.24,1,sky is clear
885,2022-02-06 21:00:00,9.3,8.25,7.72,11.68,1030,80,2.16,1,sky is clear
886,2022-02-06 22:00:00,9.06,8.12,7.72,11.22,1031,79,1.97,54,broken clouds
887,2022-02-06 23:00:00,7.74,6.48,5.72,10.57,1031,79,2.09,42,scattered clouds
888,2022-02-07 00:00:00,7.56,6.17,6.72,10.01,1031,79,2.2,37,scattered clouds
889,2022-02-07 01:00:00,6.22,4.56,4.72,10.01,1030,81,2.25,14,few clouds
890,2022-02-07 02:00:00,7.7,6.14,7.32,9.45,1031,81,2.45,12,few clouds
891,2022-02-07 03:00:00,6.85,5.09,6.45,8.34,1030,83,2.5,12,few clouds
892,2022-02-07 04:00:00,6.69,4.88,5.9,8.9,1030,84,2.53,1,sky is clear
893,2022-02-07 05:00:00,6.2,4.26,4.79,10.01,1030,87,2.58,0,sky is clear
894,2022-02-07 06:00:00,6.23,4.24,5.72,10.01,1030,88,2.65,1,sky is clear
895,2022-02-07 07:00:00,6.46,4.52,5.72,10.01,1030,89,2.64,3,sky is clear
896,2022-02-07 08:00:00,5.12,2.93,3.72,10.67,1031,89,2.64,5,sky is clear
897,2022-02-07 09:00:00,8.37,6.48,7.72,11.68,1031,81,3.12,1,sky is clear
898,2022-02-07 10:00:00,14.49,13.12,11.72,14.59,1031,43,2.53,0,sky is clear
899,2022-02-07 11:00:00,16.22,14.94,14.45,16.26,1031,40,2.01,0,sky is clear
900,2022-02-07 12:00:00,17.88,16.64,16.68,17.93,1031,35,1.79,0,sky is clear
901,2022-02-07 13:00:00,18.48,17.3,17.89,18.72,1030,35,1.76,3,sky is clear
902,2022-02-07 14:00:00,19.55,18.4,18.43,19.79,1029,32,1.71,0,sky is clear
903,2022-02-07 15:00:00,20.53,19.42,18.43,20.9,1028,30,1.57,0,sky is clear
904,2022-02-07 16:00:00,20.64,19.52,18.99,20.9,1028,29,1.09,0,sky is clear
905,2022-02-07 17:00:00,18.17,17.64,16.72,19.13,1027,61,1.47,0,sky is clear
906,2022-02-07 18:00:00,16.4,15.51,13.32,19.35,1027,54,1.98,0,sky is clear
907,2022-02-07 19:00:00,12.52,11.6,11.41,13.42,1027,68,2.3,0,sky is clear
908,2022-02-07 20:00:00,12.41,11.61,10.72,15.1,1027,73,2.56,0,sky is clear
909,2022-02-07 21:00:00,12.91,12.21,11.45,15.11,1028,75,2.06,0,sky is clear
910,2022-02-07 22:00:00,14.44,13.87,10.34,14.72,1028,74,2.43,0,sky is clear
911,2022-02-07 23:00:00,8.67,7.24,8.25,9.36,1028,73,2.51,0,sky is clear
912,2022-02-08 00:00:00,14.23,13.56,8.68,14.72,1028,71,2.56,0,sky is clear
913,2022-02-08 01:00:00,8.17,6.6,7.22,8.92,1028,69,2.57,0,sky is clear
914,2022-02-08 02:00:00,12.78,11.92,8.68,12.88,1028,69,2.62,0,sky is clear
915,2022-02-08 03:00:00,12.67,11.82,8.68,12.72,1028,70,2.74,0,sky is clear
916,2022-02-08 04:00:00,11.93,11.08,8.68,12.32,1028,73,3.02,0,sky is clear
917,2022-02-08 05:00:00,11.74,10.9,8.68,11.77,1027,74,3.37,0,sky is clear
918,2022-02-08 06:00:00,11.5,10.61,8.68,11.72,1027,73,3.49,0,sky is clear
919,2022-02-08 07:00:00,11.57,10.71,11.12,11.78,1027,74,3.46,0,sky is clear
920,2022-02-08 08:00:00,11.4,10.53,10.66,11.78,1027,74,3.55,0,sky is clear
921,2022-02-08 09:00:00,12.08,11.17,10.66,12.72,1027,70,3.97,0,sky is clear
922,2022-02-08 10:00:00,14.02,12.81,12.79,14.04,1028,51,3.35,0,sky is clear
923,2022-02-08 11:00:00,15.16,13.93,14.45,15.72,1028,46,3.09,0,sky is clear
924,2022-02-08 12:00:00,17.34,16.33,15.9,17.72,1028,46,2.99,0,sky is clear
925,2022-02-08 13:00:00,18.47,17.55,17.79,19.23,1027,45,2.87,1,sky is clear
926,2022-02-08 14:00:00,19.04,18.12,17.88,20.34,1026,43,2.58,0,sky is clear
927,2022-02-08 15:00:00,19.46,18.4,17.72,20.34,1026,36,2.13,0,sky is clear
928,2022-02-08 16:00:00,19.56,18.51,18.43,20.01,1026,36,1.75,0,sky is clear
929,2022-02-08 17:00:00,16.84,15.99,15.72,18.68,1026,54,1.13,0,sky is clear
930,2022-02-08 18:00:00,13.82,12.77,13.72,16.68,1026,58,1.22,0,sky is clear
931,2022-02-08 19:00:00,12.54,11.52,10.72,16.21,1026,64,1.58,0,sky is clear
932,2022-02-08 20:00:00,12.16,11.26,9.72,15.11,1027,70,1.73,0,sky is clear
933,2022-02-08 21:00:00,13.34,12.64,11.45,14.0,1027,73,1.75,0,sky is clear
934,2022-02-08 22:00:00,12.8,12.15,9.79,12.89,1027,77,1.79,0,sky is clear
935,2022-02-08 23:00:00,10.79,10.01,8.68,12.33,1028,80,1.91,0,sky is clear
936,2022-02-09 00:00:00,9.82,8.92,7.57,11.68,1027,79,2.08,0,sky is clear
937,2022-02-09 01:00:00,10.53,9.7,10.1,11.68,1028,79,2.2,0,sky is clear
938,2022-02-09 02:00:00,11.03,10.2,9.54,11.72,1028,77,2.31,0,sky is clear
939,2022-02-09 03:00:00,10.17,9.28,8.9,10.72,1027,78,2.39,0,sky is clear
940,2022-02-09 04:00:00,10.0,8.81,8.43,10.72,1027,80,2.52,0,sky is clear
941,2022-02-09 05:00:00,9.82,8.6,7.88,10.72,1027,80,2.51,0,sky is clear
942,2022-02-09 06:00:00,9.14,7.85,7.88,9.72,1028,82,2.43,0,sky is clear
943,2022-02-09 07:00:00,8.96,7.7,7.23,9.72,1028,83,2.35,0,sky is clear
944,2022-02-09 08:00:00,8.76,7.53,6.77,9.72,1028,83,2.27,0,sky is clear
945,2022-02-09 09:00:00,11.62,10.93,8.9,11.72,1029,80,2.71,0,sky is clear
946,2022-02-09 10:00:00,12.68,11.88,10.11,13.72,1029,72,2.19,1,sky is clear
947,2022-02-09 11:00:00,17.29,16.41,13.44,17.37,1029,51,1.74,0,sky is clear
948,2022-02-09 12:00:00,18.36,17.5,16.22,18.48,1029,48,1.97,0,sky is clear
949,2022-02-09 13:00:00,19.48,18.71,17.72,19.59,1028,47,2.11,0,sky is clear
950,2022-02-09 14:00:00,19.49,18.72,17.72,19.59,1028,47,2.22,0,sky is clear
951,2022-02-09 15:00:00,19.48,18.74,17.72,19.59,1027,48,2.27,0,sky is clear
952,2022-02-09 16:00:00,18.9,18.15,16.72,19.04,1027,50,1.71,0,sky is clear
953,2022-02-09 17:00:00,17.75,17.02,14.72,17.93,1027,55,0.89,0,sky is clear
954,2022-02-09 18:00:00,12.79,11.77,12.72,14.55,1028,63,0.91,0,sky is clear
955,2022-02-09 19:00:00,12.55,11.66,10.72,15.1,1028,69,0.99,0,sky is clear
956,2022-02-09 20:00:00,11.48,10.75,9.72,13.68,1028,79,0.79,0,sky is clear
957,2022-02-09 21:00:00,10.56,9.94,8.72,12.89,1028,87,1.7,0,sky is clear
958,2022-02-09 22:00:00,12.88,12.16,10.34,12.93,1028,74,1.77,6,sky is clear
959,2022-02-09 23:00:00,10.39,9.81,9.23,11.21,1028,89,1.79,0,sky is clear
960,2022-02-10 00:00:00,8.94,8.33,7.72,10.66,1028,92,1.6,0,sky is clear
961,2022-02-10 01:00:00,8.48,7.59,7.72,10.1,1028,93,1.82,0,sky is clear
962,2022-02-10 02:00:00,8.98,8.07,8.72,9.54,1027,93,1.92,0,sky is clear
963,2022-02-10 03:00:00,10.0,9.23,8.43,10.72,1027,91,1.95,3,sky is clear
964,2022-02-10 04:00:00,9.31,8.23,8.43,9.72,1027,91,2.2,23,few clouds
965,2022-02-10 05:00:00,9.82,8.75,7.88,10.72,1026,92,2.3,43,scattered clouds
966,2022-02-10 06:00:00,9.82,9.14,7.88,10.72,1027,92,1.82,42,scattered clouds
967,2022-02-10 07:00:00,9.6,8.89,7.32,10.72,1027,91,1.81,24,few clouds
968,2022-02-10 08:00:00,8.93,8.08,7.32,9.72,1027,89,1.85,33,scattered clouds
969,2022-02-10 09:00:00,13.4,12.57,8.9,13.48,1028,68,2.16,38,scattered clouds
970,2022-02-10 10:00:00,14.54,13.83,10.67,14.59,1028,68,1.68,47,scattered clouds
971,2022-02-10 11:00:00,16.72,16.01,12.89,16.82,1028,60,0.6,20,few clouds
972,2022-02-10 12:00:00,17.82,17.22,15.11,17.93,1028,60,2.02,76,broken clouds
973,2022-02-10 13:00:00,18.4,17.68,16.72,18.99,1027,53,3.22,96,overcast clouds
974,2022-02-10 14:00:00,18.37,17.7,16.12,18.68,1027,55,3.32,100,overcast clouds
975,2022-02-10 15:00:00,18.38,17.74,16.72,18.48,1026,56,3.08,99,overcast clouds
976,2022-02-10 16:00:00,17.29,16.54,15.72,17.88,1026,56,2.91,99,overcast clouds
977,2022-02-10 17:00:00,16.76,16.03,15.57,17.32,1027,59,2.41,100,overcast clouds
978,2022-02-10 18:00:00,15.11,14.37,13.72,16.21,1027,65,1.7,100,overcast clouds
979,2022-02-10 19:00:00,14.05,13.29,13.34,14.54,1027,68,0.72,100,overcast clouds
980,2022-02-10 20:00:00,13.48,12.76,12.57,13.48,1027,72,1.01,96,overcast clouds
981,2022-02-10 21:00:00,12.37,11.65,11.45,13.44,1028,76,1.42,83,broken clouds
982,2022-02-10 22:00:00,12.3,11.62,10.34,13.44,1027,78,1.36,42,scattered clouds
983,2022-02-10 23:00:00,11.82,11.17,11.72,13.44,1028,81,1.51,78,broken clouds
984,2022-02-11 00:00:00,12.35,11.76,11.72,12.89,1027,81,1.83,81,broken clouds
